,Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.),brightness_avg_perceived
780,"Supersurface, The Happy Island, project","Superstudio, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini, Cristiano Toraldo di Francia, Alessandro Poli","5733, 8222, 8220, 8221, 8223, 8224, 8228","(Italian, est. 1966–1982) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941) (Italian, born 1941) (Italian)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1939) (1941) (1935) (1941) (1941) (0),(1982) (0) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male) (Male),1971,"Ink, airbrush, graphite, and cut-and-pasted printed paper on paper","19 3/4 x 27 5/8"" (50.2 x 70.2 cm)",Given anonymously,1254.1974,Architecture,Architecture & Design,1974-11-06,Y,869,http://www.moma.org/collection/works/869,http://www.moma.org/media/W1siZiIsIjExNjgxIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=56b61261e6eb33f0,,,,50.2,,,70.2,,,130.01111095055518
781,"Generator Project, White Oak, Florida, Five Enclosures, Model and Baseboard",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,Color electrostatic print mounted on board,"6 3/8 x 9 1/2"" (16.2 x 24.1 cm)",Gift of The Howard Gilman Foundation,1255.2000,Architecture,Architecture & Design,,Y,870,http://www.moma.org/collection/works/870,http://www.moma.org/media/W1siZiIsIjYyNjg3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=30f692e6a5078245,,,,16.2,,,24.1,,,67.91237325778279
783,"Generator Project, White Oak, Florida, Full-Scale On-Site Mock-up (with Figure)",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,Color photograph,"7 x 7"" (17.8 x 17.8 cm)",Gift of The Howard Gilman Foundation,1256.2000,Architecture,Architecture & Design,,Y,872,http://www.moma.org/collection/works/872,http://www.moma.org/media/W1siZiIsIjYyNjg4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=70833503100c61c6,,,,17.78,,,17.78,,,95.66868069371351
784,"Generator Project, White Oak, Florida, Perspective",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,"Ink on paper with ink and color ink on cut-and-pasted paper, mounted on board","8 1/4 x 10 1/2"" (21 x 26.7 cm)",Gift of The Howard Gilman Foundation,1257.2000,Architecture,Architecture & Design,,Y,873,http://www.moma.org/collection/works/873,http://www.moma.org/media/W1siZiIsIjYyNjg5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=9a0226098c45a67f,,,,20.955,,,26.6701,,,233.95743857989387
785,"Generator Project, White Oak, Florida, Computer Chip Containing Complete Generator Program",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,Computer chip in synthetic polymer box,"Chip: 5/8 x 1 1/2 x 3/8"" (1.8 x 3.8 x 1.5 cm) 
Box: 1 1/2 x 2 1/4 x 5/8"" (3.8 x 5.7 x 1.8 cm)",Gift of The Howard Gilman Foundation,1258.2000,Architecture,Architecture & Design,,Y,874,http://www.moma.org/collection/works/874,http://www.moma.org/media/W1siZiIsIjIxMjI1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4d0b5985882de140,,1.5,,1.8,,,3.8,,,152.88264923574056
786,"Generator Project, White Oak, Florida, Plan and perspective sketches",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,".a: ink and graphite on paper
.b: graphite on paper
.c: graphite and crayon on paper
.d: ink and graphtie on paper
.e: crayon and graphite on paper
.f: graphite on paper","Each: 2 3/8 x 3 5/8"" (6 x 9.2 cm)",Gift of The Howard Gilman Foundation,1259.2000.a-f,Architecture,Architecture & Design,,Y,875,http://www.moma.org/collection/works/875,http://www.moma.org/media/W1siZiIsIjYyNzAzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=acddbc180302a687,,2.5,,19.1,,,35.6,,,221.2415664141801
787,"Generator Project, White Oak, Florida, Untitled",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,"Cut-and-pasted printed papers with ink stamp on self-adhesive label, on paper with ink stamp","11 1/4 x 8 1/4"" (28.6 x 21 cm)",Gift of The Howard Gilman Foundation,1260.2000,Architecture,Architecture & Design,,Y,876,http://www.moma.org/collection/works/876,http://www.moma.org/media/W1siZiIsIjYyNjkxIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=36fa663fc1e19a0a,,,,28.5751,,,20.955,,,153.30896750787673
788,"Generator Project, White Oak, Florida, Sketches",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,"Mixed media on heavy weight paper
.1: ink
.2: ink
.3: ink and graphite
.4: ink and graphite
.5: ink, crayon and color crayon and graphite
.6: ink","Each: 3 x 5"" (7.6 x 12.7 cm)",Gift of The Howard Gilman Foundation,1262.2000.a-f,Architecture,Architecture & Design,,Y,878,http://www.moma.org/collection/works/878,http://www.moma.org/media/W1siZiIsIjYyNzA0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=f4f491f87e8e8f07,,,,7.62,,,12.7,,,226.92110755238065
789,"Generator Project, White Oak, Florida, Design Thoughts Used as Reminders within Office B",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1977-1978,".a: ink and color ink on paper
.b: ink and color ink, and crayon on paper
.c: ink and color ink, crayon, and color crayon, and graphite on paper
.d: ink, graphite, crayon and color crayon on paper","Each: 7 x 5"" (17.8 x 12.7 cm)",Gift of The Howard Gilman Foundation,1263.2000.a-d,Architecture,Architecture & Design,2000-10-31,Y,879,http://www.moma.org/collection/works/879,http://www.moma.org/media/W1siZiIsIjIxMjAwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=51b5a605127cc072,,,,17.8,,,12.7,,,222.417395837958
790,"Generator Project, White Oak, Florida, Early combined site survey and initial proposals",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,Ink on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of The Howard Gilman Foundation,1264.2000,Architecture,Architecture & Design,,Y,880,http://www.moma.org/collection/works/880,http://www.moma.org/media/W1siZiIsIjYyNjkzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=1f5bed402a053804,,2.6,,30.5,,,22.0,,,229.30972149375364
791,"Generator Project, White Oak, Florida, Investigations of casings to the structural frames, Plan, section, and elevation",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-1980,.a-c: Ink and ink stamp on paper mounted on paper,"Each: 3 x 5"" (7.6 x 12.7 cm)",Gift of The Howard Gilman Foundation,1265.2000.a-c,Architecture,Architecture & Design,,Y,881,http://www.moma.org/collection/works/881,http://www.moma.org/media/W1siZiIsIjYyNzA2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=003720d8eb982e9c,,,,7.6,,,12.7,,,227.95165257995822
792,"Generator Project, White Oak, Florida, Perpsectives and sketches",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1977-1978,".a: graphite, crayon and ink on paper mounted on board
.b: graphite, ink and color ink, and crayon on paper
.c: ink on paper
.d: ink and crayon on paper","Each: 7 x 5"" (17.8 x 12.7 cm)",Gift of The Howard Gilman Foundation,1266.2000.a-d,Architecture,Architecture & Design,,Y,882,http://www.moma.org/collection/works/882,http://www.moma.org/media/W1siZiIsIjYyNzA3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=f9a581d1cb8f7c52,,,,17.8,,,12.7,,,222.08552026785597
793,"Generator Project, White Oak, Florida, Selections of Design Thoughts Used as Reminders within Office B",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,".a: charcoal and ink on heavy weight paper
.b: ink and graphite on heavy weight paper mounted on board
.c: ink with graphite and color crayon on heavy weight paper
.d: ink and graphite on heavy weight paper
.e: ink and color ink on heavy weight paper
.f: ink on heavy weight paper","Each: 3 x 5"" (7.6 x 12. 7 cm)",Gift of The Howard Gilman Foundation,1267.2000.a-f,Architecture,Architecture & Design,,Y,883,http://www.moma.org/collection/works/883,http://www.moma.org/media/W1siZiIsIjYyNzA4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=2997b9aae265b1f0,,,,7.6,,,12.7,,,216.5924103723347
794,"Generator Project, White Oak, Florida, Selection of Design Thoughts Used within the Office, C",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,".a: ink on paper mounted on board
.b: ink and color ink, and graphite on paper
.c: ink on paper mounted on board
.d: ink and graphite on paper
.e: ink, crayon, and graphite on paper
.f: ink on paper
.g: ink and graphite on paper
.h: ink, graphite and color crayon on paper","Each: 3 x 5"" (7.6 x 12.7 cm)",Gift of The Howard Gilman Foundation,1268.2000.a-h,Architecture,Architecture & Design,,Y,884,http://www.moma.org/collection/works/884,http://www.moma.org/media/W1siZiIsIjYyNzA5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=16b240d914f778b3,,,,7.6,,,12.7,,,219.68009711064724
795,"Generator Project, White Oak, Florida, Activity Compatability Graph",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,"Ink and crayon on printed tracing paper, with ink stamp","11 5/8 x 8 1/4"" (29.5 x 21 cm)",Gift of The Howard Gilman Foundation,1269.2000,Architecture,Architecture & Design,,Y,885,http://www.moma.org/collection/works/885,http://www.moma.org/media/W1siZiIsIjYyNjk0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=6822d38fcd41b250,,,,29.5276,,,20.955,,,218.09027853627057
796,"Generator Project, White Oak, Florida, Site and Size Comparison",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,"Cut-and pasted printed paper with crayon, ink, graphite, and color ink stamp on printed color paper, with ink stamp and ink","Each: 11 3/4 x 8 1/4"" (29.9 x 21 cm)",Gift of The Howard Gilman Foundation,1270.2000.a-b,Architecture,Architecture & Design,,Y,886,http://www.moma.org/collection/works/886,http://www.moma.org/media/W1siZiIsIjYyNzEwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=fdd23060c20548a1,,,,29.9,,,21.0,,,201.47650558322619
797,"Generator Project, White Oak, Florida, Sketches",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-1980,".a, .e: ink on paper
.b, .c and .d: ink on paper mounted on card
.f: graphite and color crayon on paper",".a-.b: 6 x 4"" (15.2 x 10.2 cm)
.c-.d: 5 x 3"" (12.7 x 7.6 cm)
.e-.f: 6 x 4"" (15.2 x 10.2 cm)",Gift of The Howard Gilman Foundation,1271.2000.a-f,Architecture,Architecture & Design,,Y,887,http://www.moma.org/collection/works/887,http://www.moma.org/media/W1siZiIsIjYyNzExIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=178a4551cb6cca06,,,,15.2,,,10.2,,,221.12837939900237
798,"Generator Project, White Oak, Florida, Overriding architectural perspectives",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80.,".a: Graphite and ink on paper mounted on board
.b: Graphite, crayon and ink on paper","Each: 8 x 10"" (20.3 x 25.4 cm)",Gift of The Howard Gilman Foundation,1272.2000.a-b,Architecture,Architecture & Design,,Y,888,http://www.moma.org/collection/works/888,http://www.moma.org/media/W1siZiIsIjIxMjAxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=aeae61f06be2dc3e,,,,20.3,,,25.4,,,230.51071274891825
799,"Generator Project, White Oak, Florida, Trees natural and man-made; site totems",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,".a: graphite, ink and color ink on paper
.b: graphite, charcoal and color ink on paper
.c: graphite, ink and color ink, and crayon on paper
.d: graphite, ink and color ink on paper
.e: graphtie, ink and color ink on paper
.f: graphite, ink and color ink on paper
.g: graphite, ink and color ink, and crayon on paper
.h: crayon, graphite, and color ink on paper 
.i: graphite, crayon, ink and color ink on paper","Each: 13 x 5"" (33 x 12.7 cm)",Gift of The Howard Gilman Foundation,1273.2000.a-i,Architecture,Architecture & Design,,Y,889,http://www.moma.org/collection/works/889,http://www.moma.org/media/W1siZiIsIjYyNzEzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=3b99bba8668cc573,,,,33.0,,,12.7,,,220.3379101421461
800,"Generator Project, White Oak, Florida, Development of the ""Friendly Barrier Concept""",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,".a: Crayon, ink and ink stamp on electrostatic print
.b: Color ink, ink, and ink stamp on electrostatic print
.c: Crayon on cut self-adhesive labels on electrostatic print, with crayon and ink stamp
.d: Color ink and ink stamp on electrostatic print, mounted on board","Each: 8 1/2 x 11 3/4"" (21.6 x 29.9 cm)",Gift of The Howard Gilman Foundation,1274.2000.a-d,Architecture,Architecture & Design,,Y,890,http://www.moma.org/collection/works/890,http://www.moma.org/media/W1siZiIsIjYyNzE0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=296665e54c627f30,,,,21.6,,,29.9,,,209.94358572915752
801,"Generator Project, White Oak, Florida, The Site Large and Small",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,".a: Color ink, ink, and, ink stamp on diazotype
.b: Ink, color ink, and ink stamps on printed paper
.c: Crayon and ink on diazotype","Each: 11 3/4 x 8 1/4"" (29.9 x 21 cm)",Gift of The Howard Gilman Foundation,1275.2000.a-c,Architecture,Architecture & Design,,Y,891,http://www.moma.org/collection/works/891,http://www.moma.org/media/W1siZiIsIjYyNzE1Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=1b1af00ae8728f17,,,,29.9,,,21.0,,,208.59714221312026
802,"Generator Project, White Oak, Florida, Plan",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,Lithograph,"8 1/4 x 11 5/8"" (21 x 29.5 cm)",Gift of The Howard Gilman Foundation,1276.2000,Architecture,Architecture & Design,,Y,892,http://www.moma.org/collection/works/892,http://www.moma.org/media/W1siZiIsIjYyNjk1Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=6e03967f8f952624,,,,21.0,,,29.5276,,,182.51938073729752
803,"Generator Project, White Oak, Florida, Plan of Menu 25, Ddetail of S.W. Zone II",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,Crayon on gelatin silver print,8 1/4 x 11 3/4 (21 x 29.9 cm),Gift of The Howard Gilman Foundation,1278.2000,Architecture,Architecture & Design,,Y,894,http://www.moma.org/collection/works/894,http://www.moma.org/media/W1siZiIsIjYyNjk3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=aabf7d34b9676586,,,,21.0,,,29.9,,,217.45032517531567
804,"Generator Project, White Oak, Florida, Perspective of study model",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,Color electrostatic print mounted on board,"8 1/4 x 11 5/8"" (21 x 29.5 cm)",Gift of The Howard Gilman Foundation,1279.2000,Architecture,Architecture & Design,,Y,895,http://www.moma.org/collection/works/895,http://www.moma.org/media/W1siZiIsIjYyNjk4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=1c1eae6c5d9cdd82,,,,21.0,,,29.5,,,103.34669254288835
805,"Generator Project, White Oak, Florida (Perspective)",Cedric Price,7986,"(British, 1934–2003)",(British),(1934),(2003),(Male),1978-80,"Cut-and-pasted printed color electrostatic print on electrostatic print, with airbrush, ink, graphite, crayon, and ink stamp on board","8 1/8 x 21 1/2"" (20.6 x 54.6 cm)",Gift of The Howard Gilman Foundation,1280.2000,Architecture,Architecture & Design,,Y,896,http://www.moma.org/collection/works/896,http://www.moma.org/media/W1siZiIsIjYyNjk5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=44b65dc424cd6bc8,,,,20.6,,,54.6,,,176.10898879583473
806,"Cemetery of San Cataldo, Modena, Italy, Plan","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,"Ink, color ink, and graphite on tracing paper","23 1/2 x 29 3/4"" (59.7 x 75.6 cm)
",Gift of The Howard Gilman Foundation,1282.2000,Architecture,Architecture & Design,2000-10-31,Y,897,http://www.moma.org/collection/works/897,http://www.moma.org/media/W1siZiIsIjExNzA0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=033cd42b21a31d49,,,,59.6901,,,75.5652,,,201.1993544026403
807,"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1972,Color ink and graphite on tracing paper,"10 x 14 3/4"" (25.4 x 37.5 cm)",Gift of The Howard Gilman Foundation,1283.2000,Architecture,Architecture & Design,2000-10-31,Y,898,http://www.moma.org/collection/works/898,http://www.moma.org/media/W1siZiIsIjExNzA2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=fed2678fa17ac518,,,,25.4001,,,37.4651,,,187.5969181951609
808,"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1972,Color ink and graphite on tracing paper,"11 x 15 3/4"" (27.9 x 40 cm)",Gift of The Howard Gilman Foundation,1284.2000,Architecture,Architecture & Design,2000-10-31,Y,899,http://www.moma.org/collection/works/899,http://www.moma.org/media/W1siZiIsIjExNzA4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=50617c09828ffc24,,,,27.9401,,,40.0051,,,192.49080548454273
809,"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)",(Italian) (Italian) (Italian),(1931) (1945) (1945),(1997) (0) (0),(Male) () (),1976,"Colored pencil, graphite, and felt-tipped pen on tracing paper","18 x 57 1/2"" (45.7 x 146.1 cm)
",Gift of The Howard Gilman Foundation,1285.2000,Architecture,Architecture & Design,2000-10-31,Y,900,http://www.moma.org/collection/works/900,http://www.moma.org/media/W1siZiIsIjYxMTE4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=9801c36b2a18ea08,,,,45.7201,,,146.0503,,,201.5360696982147
810,"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)",(Italian) (Italian) (Italian),(1931) (1945) (1945),(1997) (0) (0),(Male) () (),1976,"Crayon, graphite, and felt-tipped pen on tracing paper","15 x 65 1/2"" (38.1 x 166.4 cm)",Gift of The Howard Gilman Foundation,1286.2000,Architecture,Architecture & Design,2000-10-31,Y,901,http://www.moma.org/collection/works/901,http://www.moma.org/media/W1siZiIsIjU5NTkzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=d874ee616b5a75cd,,2.9,,50.8,,,177.2,,,232.9851338821844
812,"Cemetery of San Cataldo, Modena, Italy, Aerial perspective","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,Crayon and graphite on sepia diazotype,"24 x 49 3/4"" (61 x 126.4 cm)",Gift of The Howard Gilman Foundation,1287.2000,Architecture,Architecture & Design,2000-10-31,Y,903,http://www.moma.org/collection/works/903,http://www.moma.org/media/W1siZiIsIjExNzExIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=99776ba27abe8982,,,,75.8827,,,142.6,,,170.5365686015006
813,"Continuous Building Project, Perspective",Raimund Abraham,47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(Male),1966,Cut-and-pasted gelatin silver prints with ink and graphite on board,"5 7/8 x 8 3/4"" (15 x 22.2 cm)",Purchase,1287.1968,Architecture,Architecture & Design,1968-10-07,Y,904,http://www.moma.org/collection/works/904,http://www.moma.org/media/W1siZiIsIjExNzEyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=53fd3d8a9654d680,,,,14.9225,,,22.225,,,136.72655245168858
814,"Cemetery of San Cataldo, Modena, Italy, Elevation study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,Ink and graphite on tracing paper,"11 x 30 5/8"" (27.9 x 77.8 cm)",Gift of The Howard Gilman Foundation,1288.2000,Architecture,Architecture & Design,,Y,905,http://www.moma.org/collection/works/905,http://www.moma.org/media/W1siZiIsIjExNzEzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=36345e6b570ff819,,,,27.9401,,,77.7877,,,207.77492480544163
816,"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,"Graphite, colored pencil, and dry transfer film on tracing paper","23 1/2 x 29 3/4"" (59.7 x 75.6 cm)",Gift of The Howard Gilman Foundation,1289.2000,Architecture,Architecture & Design,2000-10-31,Y,907,http://www.moma.org/collection/works/907,http://www.moma.org/media/W1siZiIsIjExNzE0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=52922a79d9ce14c5,,2.9,,70.5,,,113.7,,,209.31733290743048
